,Unnamed: 0,name,url,food_details,rating,review_number,longitude,latitude,price,food_category,weighted_rating,rating_group,price_category,rest_details
514,514,Lets veggie,https://foodpanda.my/restaurant/m2ok/lets-veggie,"['Vegetarian', 'Chinese']",4.4,320,101.648038,3.209631,3,Chinese,4.41,4.30-4.49,Expensive,"Vegetarian, Chinese"
515,515,Kakatoo nyonya kampung restaurant,https://foodpanda.my/restaurant/s3pj/kakatoo-nyonya-kampung-restaurant,['Asian'],4.3,165,101.6163553,3.1965184,3,International,4.36,4.30-4.49,Expensive,Asian
516,516,Lee beef noodle,https://foodpanda.my/restaurant/l7ie/lee-beef-noodle,"['Noodles', 'Malaysian food', 'Meat']",4.6,26,101.65055803,3.18914181,3,Chinese,4.48,4.30-4.49,Expensive,"Noodles, Malaysian food, Meat"
517,517,Pan friedat sunny coffee shop,https://foodpanda.my/restaurant/s0aj/pan-friedat-sunny-coffee-shop,['Chinese'],4.5,60,101.60587685,3.18662735,3,Chinese,4.47,4.30-4.49,Expensive,Chinese
518,518,Restoran xin yuan kee,https://foodpanda.my/restaurant/k9jd/restoran-xin-yuan-kee,"['Rice Dishes', 'Chinese']",4.6,275,101.6501347,3.2122016,3,Chinese,4.56,4.50-4.69,Expensive,"Rice Dishes, Chinese"
519,519,Chew zhao loh mei,https://foodpanda.my/restaurant/z2rz/chew-zhao-loh-mei,"['Chicken', 'Rice Dishes', 'Malaysian food', 'Seafood']",3.2,7,101.6504722,3.1890945,3,Chinese,4.37,4.30-4.49,Expensive,"Chicken, Rice Dishes, Malaysian food, Seafood"
520,520,Gzl sweet hunter restaurant,https://foodpanda.my/restaurant/r6ew/gzl-sweet-hunter-restaurant,"['Noodles', 'Rice Dishes', 'Chinese']",4.6,1088,101.644794,3.192093,2,Chinese,4.59,4.50-4.69,Moderate,"Noodles, Rice Dishes, Chinese"
521,521,Restaurant yong tau foo kepong ,https://foodpanda.my/restaurant/o4xv/restaurant-yong-tau-foo-kepong-,"['Fish', 'Chinese']",4.4,356,101.6459988,3.2146568,1,Chinese,4.41,4.30-4.49,Cheap,"Fish, Chinese"
522,522,Sunny lamb traditional apam balik persiaran mergastua kepong,https://foodpanda.my/restaurant/prqn/sunny-lamb-traditional-apam-balik-persiaran-mergastua-kepong,"['Desserts', 'Asian']",4.3,11,101.64440205,3.20310665,2,Desserts,4.44,4.30-4.49,Moderate,"Desserts, Asian"
523,523,The fourth generation,https://foodpanda.my/restaurant/i47x/the-fourth-generation,"['Noodles', 'Beverages', 'Rice Dishes', 'Asian']",5.0,9,101.6479308,3.2127689,1,Chinese,4.5,4.50-4.69,Cheap,"Noodles, Beverages, Rice Dishes, Asian"
524,524,Nasi kandar ali signature m avenue,https://foodpanda.my/restaurant/tymo/nasi-kandar-ali-signature-m-avenue,"['Noodles', 'Beverages', 'Rice Dishes', 'Malaysian food']",4.5,2,101.6559487,3.1862126,2,Mamak,4.45,4.30-4.49,Moderate,"Noodles, Beverages, Rice Dishes, Malaysian food"
525,525,Pizza hut delivery sentul perdana,https://foodpanda.my/restaurant/p9sv/pizza-hut-delivery-sentul-perdana,"['Halal', 'Pasta', 'Pizza', 'Fast Food']",4.6,2768,101.6902384,3.20924455,2,Fast Food,4.59,4.50-4.69,Moderate,"Halal, Pasta, Pizza, Fast Food"
526,526,Tealive one maxim sentul,https://foodpanda.my/restaurant/u5zo/tealive-one-maxim-sentul,"['Halal', 'Beverages', 'Desserts', 'Asian']",4.7,1914,101.6895363,3.2054617,2,Beverages,4.69,4.50-4.69,Moderate,"Halal, Beverages, Desserts, Asian"
527,527,Ipoh road nasi kukus ayam berempah,https://foodpanda.my/restaurant/qry2/ipoh-road-nasi-kukus-ayam-berempah,"['Rice Dishes', 'Malaysian food', 'Desserts']",4.5,155,101.6727207,3.20308585,3,Malay,4.48,4.30-4.49,Expensive,"Rice Dishes, Malaysian food, Desserts"
528,528,Copo pizzeria,https://foodpanda.my/restaurant/mkkk/copo-pizzeria,"['Italian', 'Pasta', 'Seafood', 'Pizza']",4.5,97,101.68310403,3.1798608,3,American,4.47,4.30-4.49,Expensive,"Italian, Pasta, Seafood, Pizza"
529,529,Dominos pizza jalan ipoh,https://foodpanda.my/restaurant/o3uu/dominos-pizza-jalan-ipoh,"['American', 'Halal', 'Pizza']",4.5,894,101.679298,3.196544,3,Fast Food,4.5,4.50-4.69,Expensive,"American, Halal, Pizza"
530,530,Doyeel technology sdn bhd,https://foodpanda.my/restaurant/hgx9/doyeel-technology-sdn-bhd,"['Beverages', 'Asian']",4.5,5,101.6779977,3.1957116,1,Beverages,4.45,4.30-4.49,Cheap,"Beverages, Asian"
531,531,Sri ganapathi indian sweet curry house,https://foodpanda.my/restaurant/n0jf/sri-ganapathi-indian-sweet-curry-house,"['Noodles', 'Rice Dishes', 'Indian']",4.5,460,101.67733795,3.19558546,1,Indian,4.49,4.30-4.49,Cheap,"Noodles, Rice Dishes, Indian"
532,532,Aunty marina tasty recipes,https://foodpanda.my/restaurant/b7qi/aunty-marina-tasty-recipes,"['Malaysian food', 'Vegetarian', 'Meat', 'Western']",4.5,147,101.6855625,3.1781875,3,Malaysian,4.48,4.30-4.49,Expensive,"Malaysian food, Vegetarian, Meat, Western"
533,533,Deli2go and costa coffee at shell jalan sentul,https://foodpanda.my/restaurant/r7mq/deli2go-and-costa-coffee-at-shell-jalan-sentul,"['Cakes', 'Malaysian food', 'Desserts']",4.6,70,101.688938,3.206103,1,Beverages,4.51,4.50-4.69,Cheap,"Cakes, Malaysian food, Desserts"
534,534,Nirmala villas,https://foodpanda.my/restaurant/y7kg/nirmala-villas,"['Noodles', 'Rice Dishes', 'Indian', 'Meat']",4.1,730,101.6858722,3.177331,3,Indian,4.14,4.00-4.29,Expensive,"Noodles, Rice Dishes, Indian, Meat"
535,535,Yusuf tom yam segambut,https://foodpanda.my/restaurant/d1ta/yusuf-tom-yam-segambut,"['Noodles', 'Rice Dishes', 'Malaysian food']",4.5,787,101.67416646,3.18329847,3,Malay,4.49,4.30-4.49,Expensive,"Noodles, Rice Dishes, Malaysian food"
536,536,Ummis santapan delivery,https://foodpanda.my/restaurant/j9xh/ummis-santapan-delivery,"['Noodles', 'Chicken', 'Meat', 'Western']",4.7,150,101.6888288,3.2029329,2,International,4.6,4.50-4.69,Moderate,"Noodles, Chicken, Meat, Western"
537,537,Restoran wong tian kee,https://foodpanda.my/restaurant/s1kf/restoran-wong-tian-kee,['Chinese'],4.2,171,101.6576852,3.2088506,3,Chinese,4.29,4.00-4.29,Expensive,Chinese
538,538,Pisang goreng ttdi,https://foodpanda.my/restaurant/t4ep/pisang-goreng-ttdi,['Malaysian food'],4.6,1831,101.6909545,3.2109665,2,Malay,4.59,4.50-4.69,Moderate,Malaysian food
539,539,Village de cafe,https://foodpanda.my/restaurant/s2ek/village-de-cafe,['Malaysian food'],4.5,44,101.64984695,3.2111207,3,International,4.47,4.30-4.49,Expensive,Malaysian food
540,540, ln fortunate coffee,https://foodpanda.my/restaurant/x2zk/-ln-fortunate-coffee,['Vegetarian'],4.8,47,101.68304,3.1788469,3,International,4.56,4.50-4.69,Expensive,Vegetarian
541,541,Salt and spice jalan kuching,https://foodpanda.my/restaurant/v1fc/salt-and-spice-jalan-kuching,"['Noodles', 'Healthy Food', 'Rice Dishes', 'Malaysian food', 'Asian']",4.2,60,101.6694278,3.1948568,3,Malaysian,4.36,4.30-4.49,Expensive,"Noodles, Healthy Food, Rice Dishes, Malaysian food, Asian"
542,542,Restoran ymk bao dim sum,https://foodpanda.my/restaurant/i4xw/restoran-ymk-bao-dim-sum,"['Beverages', 'Chicken', 'Fish', 'Chinese']",4.5,389,101.6819761,3.1826491,1,Chinese,4.49,4.30-4.49,Cheap,"Beverages, Chicken, Fish, Chinese"
543,543,Mykori dessert cafe kepong,https://foodpanda.my/restaurant/i2dd/mykori-dessert-cafe-kepong,"['Cakes', 'Ice Cream', 'Japanese', 'Desserts']",4.6,148,101.6476719,3.2124989,3,Desserts,4.54,4.50-4.69,Expensive,"Cakes, Ice Cream, Japanese, Desserts"
544,544,Molek cafe,https://foodpanda.my/restaurant/n4dp/molek-cafe,"['Rice Dishes', 'Malaysian food']",4.5,790,101.68249532,3.1776204,3,Malay,4.49,4.30-4.49,Expensive,"Rice Dishes, Malaysian food"
545,545,Meat cartel american bbq jalan ipoh,https://foodpanda.my/restaurant/g3it/meat-cartel-american-bbq-jalan-ipoh,"['American', 'Chicken', 'Rice Dishes', 'Pasta']",4.3,84,101.683531,3.179073,3,International,4.38,4.30-4.49,Expensive,"American, Chicken, Rice Dishes, Pasta"
546,546,Happy city food court,https://foodpanda.my/restaurant/r8oy/happy-city-food-court,"['Noodles', 'Rice Dishes', 'Chinese']",4.5,393,101.644924,3.213711,2,Beverages,4.49,4.30-4.49,Moderate,"Noodles, Rice Dishes, Chinese"
547,547,Mcdonalds shell jalan sentul 398,https://foodpanda.my/restaurant/k1zl/mcdonalds-shell-jalan-sentul-398,"['Beverages', 'Halal', 'Desserts', 'Burgers', 'Fast Food']",4.5,6689,101.6892287,3.2064743,1,Fast Food,4.5,4.50-4.69,Cheap,"Beverages, Halal, Desserts, Burgers, Fast Food"
548,548,Pandan cendol taman batu muda,https://foodpanda.my/restaurant/i8zo/pandan-cendol-taman-batu-muda,"['Noodles', 'Malaysian food', 'Desserts']",4.3,214,101.6814527,3.2107058,2,Mamak,4.35,4.30-4.49,Moderate,"Noodles, Malaysian food, Desserts"
549,549,Restoran nasi kandar noor maju saddam segambut,https://foodpanda.my/restaurant/g2fm/restoran-nasi-kandar-noor-maju-saddam-segambut,"['Noodles', 'Beverages', 'Chicken', 'Rice Dishes', 'Malaysian food', 'Meat', 'Soups']",4.4,337,101.68823795,3.2027388,1,Mamak,4.41,4.30-4.49,Cheap,"Noodles, Beverages, Chicken, Rice Dishes, Malaysian food, Meat, Soups"
550,550,Ibu nasi kukus at taman batu muda,https://foodpanda.my/restaurant/h0cy/ibu-nasi-kukus-at-taman-batu-muda,"['Chicken', 'Rice Dishes', 'Malaysian food', 'Meat', 'Fish', 'Asian']",4.2,242,101.69103191,3.21093175,2,Malay,4.27,4.00-4.29,Moderate,"Chicken, Rice Dishes, Malaysian food, Meat, Fish, Asian"
551,551,Daddy rich corner,https://foodpanda.my/restaurant/t1oi/daddy-rich-corner,"['Noodles', 'Rice Dishes', 'Meat', 'Asian']",4.2,26,101.67060965,3.1971595,1,Pakistani,4.4,4.30-4.49,Cheap,"Noodles, Rice Dishes, Meat, Asian"
552,552,The pumpkin organic and natural taman mastiara,https://foodpanda.my/restaurant/chu3/the-pumpkin-organic-and-natural-taman-mastiara,"['Noodles', 'Beverages', 'Healthy Food', 'Pasta']",0.0,0,101.6738132,3.2159706,1,International,0.0,No rating,Cheap,"Noodles, Beverages, Healthy Food, Pasta"
553,553,Prosperous city restaurant wang cheng,https://foodpanda.my/restaurant/jvu0/prosperous-city-restaurant-wang-cheng,"['Noodles', 'Rice Dishes', 'Asian']",5.0,3,101.67182661,3.19656756,2,Chinese,4.47,4.30-4.49,Moderate,"Noodles, Rice Dishes, Asian"
554,554,Lechumi corner,https://foodpanda.my/restaurant/nxl0/lechumi-corner,"['Noodles', 'Beverages', 'Rice Dishes', 'Meat', 'Asian']",4.5,8,101.670045,3.1960235,1,Malaysian,4.45,4.30-4.49,Cheap,"Noodles, Beverages, Rice Dishes, Meat, Asian"
555,555,Restoran hong kee bak kut teh feng ji ba sheng zheng zong rou gu cha,https://foodpanda.my/restaurant/zanl/restoran-hong-kee-bak-kut-teh-feng-ji-ba-sheng-zheng-zong-rou-gu-cha,"['Rice Dishes', 'Chinese']",4.2,9,101.6772466,3.2003414,3,Chinese,4.43,4.30-4.49,Expensive,"Rice Dishes, Chinese"
556,556,Hometown bak kut teh sentul,https://foodpanda.my/restaurant/cy8w/hometown-bak-kut-teh-sentul,"['Chicken', 'Chinese']",4.0,10,101.6730868,3.2026498,3,Chinese,4.41,4.30-4.49,Expensive,"Chicken, Chinese"
557,557,Jiran kitchen,https://foodpanda.my/restaurant/jfkd/jiran-kitchen,"['Rice Dishes', 'Asian']",5.0,3,101.6705643,3.1956033,1,Malaysian,4.47,4.30-4.49,Cheap,"Rice Dishes, Asian"
558,558,Cocanekl,https://foodpanda.my/restaurant/xbog/cocanekl,"['Beverages', 'Malaysian food']",4.4,7,101.6904898,3.1972036,1,Beverages,4.45,4.30-4.49,Cheap,"Beverages, Malaysian food"
559,559,Saddam nasi kandar segambut,https://foodpanda.my/restaurant/khvr/saddam-nasi-kandar-segambut,"['Beverages', 'Rice Dishes', 'Asian']",4.1,43,101.68830696,3.20262871,1,Mamak,4.35,4.30-4.49,Cheap,"Beverages, Rice Dishes, Asian"
560,560,Craf,https://foodpanda.my/restaurant/xk3z/craf,"['Noodles', 'Rice Dishes', 'Malaysian food']",1.0,1,101.6865981,3.18520425,3,International,4.42,4.30-4.49,Expensive,"Noodles, Rice Dishes, Malaysian food"
561,561,Leqiu station,https://foodpanda.my/restaurant/sfa0/leqiu-station,"['Chicken', 'Malaysian food', 'Burgers']",4.0,3,101.6743517,3.214805,1,American,4.44,4.30-4.49,Cheap,"Chicken, Malaysian food, Burgers"
562,562,Zainam food corner,https://foodpanda.my/restaurant/r6ex/zainam-food-corner,"['Noodles', 'Rice Dishes', 'Malaysian food']",4.0,1,101.676856,3.182671,1,Malay,4.45,4.30-4.49,Cheap,"Noodles, Rice Dishes, Malaysian food"
563,563,Goh ipoh road mixed rice restaurant,https://foodpanda.my/restaurant/kyki/goh-ipoh-road-mixed-rice-restaurant,"['Chicken', 'Rice Dishes', 'Meat', 'Chinese']",4.5,54,101.6818473,3.1828643,2,Chinese,4.47,4.30-4.49,Moderate,"Chicken, Rice Dishes, Meat, Chinese"
564,564,Satay ude warisan,https://foodpanda.my/restaurant/k3hl/satay-ude-warisan,"['Rice Dishes', 'Malaysian food']",4.6,95,101.673748,3.20484861,3,Malay,4.52,4.50-4.69,Expensive,"Rice Dishes, Malaysian food"
565,565,Sk bistro,https://foodpanda.my/restaurant/j0xd/sk-bistro,['Malaysian food'],4.5,315,101.672979,3.1972705,2,Mamak,4.49,4.30-4.49,Moderate,Malaysian food
566,566,Rasidi tomyam,https://foodpanda.my/restaurant/pblc/rasidi-tomyam,"['Noodles', 'Thai', 'Beverages', 'Rice Dishes']",4.4,727,101.683074,3.1823635,2,Malay,4.41,4.30-4.49,Moderate,"Noodles, Thai, Beverages, Rice Dishes"
567,567,Restoran afsin,https://foodpanda.my/restaurant/h4rz/restoran-afsin,"['Noodles', 'Beverages', 'Chicken', 'Rice Dishes', 'Indian', 'Soups']",4.3,57,101.6806944,3.1893611,1,Mamak,4.4,4.30-4.49,Cheap,"Noodles, Beverages, Chicken, Rice Dishes, Indian, Soups"
568,568,Golden thai seafood restaurant,https://foodpanda.my/restaurant/s9rr/golden-thai-seafood-restaurant,['Thai'],4.1,47,101.6824307,3.1811369,3,Thai,4.34,4.30-4.49,Expensive,Thai
569,569,Kfc taman kok lian,https://foodpanda.my/restaurant/n8aa/kfc-taman-kok-lian,"['Halal', 'Fast Food']",4.4,3728,101.67236327,3.2024465,3,Fast Food,4.4,4.30-4.49,Expensive,"Halal, Fast Food"
570,570,S a bamboo curry house,https://foodpanda.my/restaurant/h4pg/s-a-bamboo-curry-house,"['Noodles', 'Beverages', 'Rice Dishes', 'Indian']",4.5,433,101.6790474,3.1959392,2,Mamak,4.49,4.30-4.49,Moderate,"Noodles, Beverages, Rice Dishes, Indian"
571,571,Subway brem mall,https://foodpanda.my/restaurant/o4nf/subway-brem-mall,"['Wraps', 'Halal', 'Chicken', 'Western', 'Fast Food']",4.5,2371,101.66764555,3.20466855,3,Fast Food,4.5,4.50-4.69,Expensive,"Wraps, Halal, Chicken, Western, Fast Food"
572,572,Restoran de hunan kepong ,https://foodpanda.my/restaurant/s0bo/restoran-de-hunan-kepong-,['Chinese'],4.7,56,101.6475108,3.213034,3,Chinese,4.54,4.50-4.69,Expensive,Chinese
573,573,Gs mixed rice,https://foodpanda.my/restaurant/kp52/gs-mixed-rice,"['Noodles', 'Rice Dishes', 'Chinese']",4.7,168,101.6729173,3.2024907,2,Chinese,4.61,4.50-4.69,Moderate,"Noodles, Rice Dishes, Chinese"
574,574,Pin tea kepong ,https://foodpanda.my/restaurant/q9db/pin-tea-kepong-,['Asian'],4.7,612,101.648511,3.211819,3,Beverages,4.66,4.50-4.69,Expensive,Asian
575,575,The alley kepong,https://foodpanda.my/restaurant/z9kg/the-alley-kepong,"['Beverages', 'Malaysian food']",4.6,324,101.6504045,3.2108036,2,Beverages,4.56,4.50-4.69,Moderate,"Beverages, Malaysian food"
576,576,Saroja briyani kitchen,https://foodpanda.my/restaurant/u6lp/saroja-briyani-kitchen,"['Beverages', 'Chicken', 'Rice Dishes', 'Indian']",4.2,99,101.674085,3.2142705,3,Indian,4.33,4.30-4.49,Expensive,"Beverages, Chicken, Rice Dishes, Indian"
577,577,Blackball kepong,https://foodpanda.my/restaurant/p2bt/blackball-kepong,"['Beverages', 'Malaysian food', 'Desserts']",4.5,580,101.648329,3.2120185,2,Beverages,4.49,4.30-4.49,Moderate,"Beverages, Malaysian food, Desserts"
578,578,Hatyai tomyam,https://foodpanda.my/restaurant/pod1/hatyai-tomyam,"['Noodles', 'Beverages', 'Chicken', 'Rice Dishes', 'Malaysian food', 'Fish']",4.4,74,101.67759871,3.1972116,2,Malay,4.43,4.30-4.49,Moderate,"Noodles, Beverages, Chicken, Rice Dishes, Malaysian food, Fish"
579,579,Bean jr dou ding zi laman rimbunan,https://foodpanda.my/restaurant/h4dm/bean-jr-dou-ding-zi-laman-rimbunan,"['Beverages', 'Snacks', 'Healthy Food', 'Desserts']",4.4,455,101.6483242,3.211897,2,Desserts,4.41,4.30-4.49,Moderate,"Beverages, Snacks, Healthy Food, Desserts"
580,580,Dominos pizza maxim citylights,https://foodpanda.my/restaurant/n6ii/dominos-pizza-maxim-citylights,"['American', 'Halal', 'Pizza']",4.6,1590,101.689921,3.201254,3,Fast Food,4.59,4.50-4.69,Expensive,"American, Halal, Pizza"
581,581,Green fresh station,https://foodpanda.my/restaurant/q0fx/green-fresh-station,"['Chicken', 'Malaysian food']",4.6,2664,101.69660219,3.18045701,3,Desserts,4.59,4.50-4.69,Expensive,"Chicken, Malaysian food"
582,582,Thaitanic place restaurant,https://foodpanda.my/restaurant/kjsi/thaitanic-place-restaurant,"['Beverages', 'Rice Dishes', 'Malaysian food', 'Desserts']",4.4,518,101.6988125,3.1725625,3,Malay,4.41,4.30-4.49,Expensive,"Beverages, Rice Dishes, Malaysian food, Desserts"
583,583,Everyday roastery klcc,https://foodpanda.my/restaurant/va5e/everyday-roastery-klcc,"['Cakes', 'Beverages']",4.5,79,101.6974367,3.1664268,1,Beverages,4.47,4.30-4.49,Cheap,"Cakes, Beverages"
584,584,Honey laksa utara and mee kari,https://foodpanda.my/restaurant/c3ft/honey-laksa-utara-and-mee-kari,"['Noodles', 'Rice Dishes', 'Malaysian food']",4.6,177,101.69557805,3.18558504,3,Malay,4.55,4.50-4.69,Expensive,"Noodles, Rice Dishes, Malaysian food"
585,585,Miniking cafe,https://foodpanda.my/restaurant/z5yi/miniking-cafe,"['Beverages', 'Rice Dishes', 'Chinese']",4.7,346,101.69706185,3.18091695,2,Chinese,4.64,4.50-4.69,Moderate,"Beverages, Rice Dishes, Chinese"
586,586,Lina corner,https://foodpanda.my/restaurant/w8mh/lina-corner,"['Noodles', 'Chicken', 'Rice Dishes', 'Malaysian food', 'Meat']",4.3,40,101.6966255,3.1891467,3,Malay,4.41,4.30-4.49,Expensive,"Noodles, Chicken, Rice Dishes, Malaysian food, Meat"
587,587,Restoran nadyla,https://foodpanda.my/restaurant/t1nd/restoran-nadyla,['Asian'],4.1,217,101.6931096,3.1841933,2,Malay,4.21,4.00-4.29,Moderate,Asian
588,588,Nasi ayam yat hainan style,https://foodpanda.my/restaurant/b8pq/nasi-ayam-yat-hainan-style,"['Chicken', 'Rice Dishes', 'Malaysian food']",4.7,857,101.6977139,3.18075125,3,Chinese,4.67,4.50-4.69,Expensive,"Chicken, Rice Dishes, Malaysian food"
589,589,Restoran al malek,https://foodpanda.my/restaurant/g1hj/restoran-al-malek,"['Noodles', 'Beverages', 'Chicken', 'Rice Dishes', 'Malaysian food', 'Meat', 'Soups']",4.4,1469,101.697711,3.1816555,1,Mamak,4.4,4.30-4.49,Cheap,"Noodles, Beverages, Chicken, Rice Dishes, Malaysian food, Meat, Soups"
590,590,Bakers cottage jalan pahang,https://foodpanda.my/restaurant/zdc0/bakers-cottage-jalan-pahang,"['American', 'Cakes', 'Chicken', 'Halal', 'Malaysian food', 'Desserts', 'Asian']",4.6,445,101.6993392,3.1769527,3,Desserts,4.57,4.50-4.69,Expensive,"American, Cakes, Chicken, Halal, Malaysian food, Desserts, Asian"
591,591,Takoyaki geetees batu muda,https://foodpanda.my/restaurant/o6ym/takoyaki-geetees-batu-muda,"['Chicken', 'Malaysian food', 'Seafood']",4.3,193,101.68720603,3.21036354,2,Japanese,4.35,4.30-4.49,Moderate,"Chicken, Malaysian food, Seafood"
592,592,Restoran madras cafe,https://foodpanda.my/restaurant/n1wv/restoran-madras-cafe,"['Chicken', 'Rice Dishes', 'Indian', 'Meat', 'Fish']",4.2,290,101.687585,3.177041,2,Indian,4.26,4.00-4.29,Moderate,"Chicken, Rice Dishes, Indian, Meat, Fish"
593,593,Dollah pindah,https://foodpanda.my/restaurant/d9oz/dollah-pindah,"['Noodles', 'Beverages', 'Chicken', 'Malaysian food', 'Meat', 'Fish']",4.5,833,101.6914766,3.1888759,2,Mamak,4.49,4.30-4.49,Moderate,"Noodles, Beverages, Chicken, Malaysian food, Meat, Fish"
594,594,Gerai keropok lekor ustaz utc sentul,https://foodpanda.my/restaurant/arsi/gerai-keropok-lekor-ustaz-utc-sentul,['Malaysian food'],5.0,11,101.69787416,3.1806048,1,Malay,4.5,4.50-4.69,Cheap,Malaysian food
595,595,Darlinas burger,https://foodpanda.my/restaurant/zv15/darlinas-burger,"['Meat', 'Burgers', 'Fast Food']",5.0,1,101.6914825,3.1889027,1,American,4.46,4.30-4.49,Cheap,"Meat, Burgers, Fast Food"
596,596,Nasi ganja aladdins,https://foodpanda.my/restaurant/fvx7/nasi-ganja-aladdins,"['Noodles', 'Beverages', 'Rice Dishes', 'Malaysian food']",5.0,3,101.6980928,3.1670353,1,Malay,4.47,4.30-4.49,Cheap,"Noodles, Beverages, Rice Dishes, Malaysian food"
597,597,Pandabites klcc,https://foodpanda.my/restaurant/bd82/pandabites-klcc,['Desserts'],0.0,0,101.697497,3.1664862,1,Desserts,0.0,No rating,Cheap,Desserts
598,598,Bcd bike cafe,https://foodpanda.my/restaurant/cpul/bcd-bike-cafe,"['Beverages', 'Chicken', 'Pasta', 'Meat', 'Soups', 'Asian']",5.0,3,101.6999354,3.2067387,2,International,4.47,4.30-4.49,Moderate,"Beverages, Chicken, Pasta, Meat, Soups, Asian"
599,599,Nasi kukus ayam planta 2,https://foodpanda.my/restaurant/q3iu/nasi-kukus-ayam-planta-2,"['Chicken', 'Malaysian food', 'Fish']",4.7,1337,101.69819165,3.18056915,2,Malay,4.68,4.50-4.69,Moderate,"Chicken, Malaysian food, Fish"
600,600,Venderz houz,https://foodpanda.my/restaurant/saai/venderz-houz,"['Beverages', 'Snacks', 'Rice Dishes', 'Asian']",4.7,29,101.6984535,3.1672841,2,Malay,4.51,4.50-4.69,Moderate,"Beverages, Snacks, Rice Dishes, Asian"
601,601,Kfc sentul perdana,https://foodpanda.my/restaurant/n2al/kfc-sentul-perdana,"['Halal', 'Fast Food']",4.4,5092,101.69009799,3.2088314,3,Fast Food,4.4,4.30-4.49,Expensive,"Halal, Fast Food"
602,602,Subway sentul sky awani,https://foodpanda.my/restaurant/o0is/subway-sentul-sky-awani,"['Healthy Food', 'Halal', 'Sandwiches', 'Western', 'Fast Food']",4.6,2951,101.6898856,3.2089231,3,Fast Food,4.6,4.50-4.69,Expensive,"Healthy Food, Halal, Sandwiches, Western, Fast Food"
603,603,Mayana seafood,https://foodpanda.my/restaurant/vmj4/mayana-seafood,"['Noodles', 'Thai', 'Beverages', 'Meat']",4.4,706,101.6946227,3.1962151,2,Malay,4.41,4.30-4.49,Moderate,"Noodles, Thai, Beverages, Meat"
604,604,Nasi daging bakar rusa menangis at sentul,https://foodpanda.my/restaurant/dbw3/nasi-daging-bakar-rusa-menangis-at-sentul,"['Chicken', 'Rice Dishes', 'Malaysian food']",4.7,597,101.6925859,3.19241455,1,Malay,4.66,4.50-4.69,Cheap,"Chicken, Rice Dishes, Malaysian food"
605,605,Baskin robbins pangsapuri service desa sentul,https://foodpanda.my/restaurant/qbqr/baskin-robbins-pangsapuri-service-desa-sentul,"['Desserts', 'Asian']",4.7,37,101.6891273,3.20329825,3,Desserts,4.52,4.50-4.69,Expensive,"Desserts, Asian"
606,606,Nasi kandar de maju,https://foodpanda.my/restaurant/n1bu/nasi-kandar-de-maju,"['Chicken', 'Rice Dishes', 'Indian', 'Meat', 'Soups']",4.4,829,101.68999411,3.20701943,3,Mamak,4.41,4.30-4.49,Expensive,"Chicken, Rice Dishes, Indian, Meat, Soups"
607,607,Restoran yummy jaya,https://foodpanda.my/restaurant/s7px/restoran-yummy-jaya,['Chinese'],4.6,320,101.6908883,3.1936464,3,Chinese,4.56,4.50-4.69,Expensive,Chinese
608,608,Crimebites bangmi,https://foodpanda.my/restaurant/grmw/crimebites-bangmi,"['Beverages', 'Asian']",4.7,10,101.6904552,3.2081674,2,Desserts,4.47,4.30-4.49,Moderate,"Beverages, Asian"
